0.139586    879    474    
0.216463    1363    667    
0.0727046    458    232    
0.165664    1043    539    
0.187226    1179    619    
0.134586    848    416    
0.257919    1625    870    
0.953    6003    2982    
0.104036    656    333    
0.477256    3007    1502    
0.241472    1521    775    
0.173941    1096    531    
0.144777    912    457    
0.335876    2116    1012    
0.213648    1346    671    
0.125601    791    419    
0.111416    702    352    
0.200667    1264    623    
0.155863    981    491    
0.29736    1873    956    
0.261377    1647    832    
0.113174    713    378    
0.0965565    608    343    
0.547525    3447    1773    
0.59565    3754    1999    
0.507731    3199    1606    
0.244127    1539    782    
0.102824    648    332    
0.0872451    549    264    
0.136096    857    449    
0.237607    1497    729    
0.119294    751    383    
0.737193    4644    2372    
0.189146    1191    578    
0.20428    1287    642    
0.163726    1031    511    
0.138962    875    438    
0.148269    934    485    
0.211496    1332    672    
0.24779    1561    779    
0.488829    3080    1562    
0.194016    1222    587    
0.0634063    399    203    
0.18581    1171    565    
0.140332    884    454    
0.395602    2492    1269    
0.120758    761    377    
0.792538    4992    2521    
0.211245    1331    678    
0.186707    1176    610    
0.0842542    531    278    
0.15475    975    479    
0.196847    1240    631    
0.226955    1430    706    
0.195251    1231    588    
0.224541    1414    707    
0.174616    1100    557    
0.230041    1449    730    
0.215867    1360    696    
0.100558    634    293    
0.0492619    310    163    
0.176778    1113    589    
0.118944    749    371    
0.23849    1502    772    
0.0519947    327    160    
0.124364    783    392    
0.0559317    352    200    
0.238756    1505    753    
0.219763    1385    665    
0.218019    1373    724    
0.192047    1210    608    
0.329405    2074    1018    
0.18704    1178    586    
0.216879    1366    690    
0.569216    3586    1861    
0.172461    1087    550    
0.252866    1593    811    
0.212895    1341    667    
0.174717    1100    581    
0.134222    845    433    
0.0918382    578    300    
0.112647    710    364    
0.399539    2517    1239    
0.112128    706    358    
0.668053    4208    2081    
0.0376439    237    120    
0.235775    1485    775    
0.105017    662    347    
0.661025    4166    2060    
0.0922676    581    292    
0.216775    1365    671    
0.122503    772    407    
0.165473    1042    581    
0.159285    1004    533    
0.0853698    538    294    
0.149302    940    489    
0.0702463    443    233    
0.129286    815    387    
0.184722    1164    576    
0.098795    622    318    
0.123167    776    382    
0.156337    985    490    
0.925104    5827    2931    
0.177612    1119    550    
0.1966    1239    636    
0.211751    1334    691    
0.159938    1012    515    
0.159728    1006    524    
0.203081    1279    666    
0.218713    1378    664    
0.075144    473    245    
0.126485    799    402    
0.141543    891    435    
0.17264    1087    597    
0.109001    686    336    
0.120479    759    370    
0.723269    4556    2361    
0.0674862    425    221    
0.205363    1294    656    
0.153928    970    515    
0.117493    740    369    
0.953    6003    3028    
0.212158    1336    677    
0.747026    4706    2352    
0.234492    1477    736    
0.16391    1032    523    
0.557314    3511    1752    
0.166134    1047    536    
0.21354    1344    691    
0.135181    851    427    
0.456744    2877    1511    
0.365581    2303    1153    
0.317406    1999    996    
0.0987839    622    290    
0.0887379    559    266    
0.3724    2346    1119    
0.212101    1337    655    
0.0985153    621    317    
0.107799    679    341    
0.120393    758    368    
0.158496    998    500    
0.0854751    538    278    
0.171371    1079    532    
0.212664    1340    657    
0.203032    1279    654    
0.227399    1432    692    
0.207004    1304    646    
0.336841    2122    1052    
0.0794519    501    246    
0.119605    754    379    
0.177159    1115    514    
0.218462    1376    722    
0.181311    1142    606    
0.0300558    189    90    
0.123019    775    399    
0.122038    769    423    
0.168889    1064    564    
0.249228    1570    823    
0.165047    1040    481    
0.150303    947    503    
0.0781398    492    255    
0.285908    1801    863    
0.0691902    436    222    
0.38135    2399    1233    
0.234145    1475    725    
0.12064    760    371    
0.82532    5200    2604    
0.302302    1904    974    
0.117398    740    367    
0.0599071    377    183    
0.891073    5614    2827    
0.420489    2649    1318    
0.136732    861    474    
0.376051    2369    1167    
0.218246    1375    657    
0.214784    1353    701    
0.208439    1313    670    
0.437612    2755    1383    
0.115217    726    351    
0.0332203    209    94    
0.165557    1043    505    
0.123516    778    417    
0.805918    5077    2514    
0.244893    1543    802    
0.143265    902    451    
0.153428    966    485    
0.139957    882    444    
0.310248    1955    1023    
0.485174    3056    1543    
0.0303658    191    91    
0.152119    958    477    
0.170661    1075    546    
0.43908    2766    1413    
0.335114    2111    1096    
0.403915    2545    1277    
0.188006    1184    583    
0.170479    1089    556    
0.953    6004    2962    
0.212892    1341    719    
0.261859    1650    840    
0.174042    1097    551    
0.13615    858    474    
0.224024    1412    710    
0.0936458    604    328    
0.107954    680    331    
0.238356    1501    724    
0.212426    1338    678    
0.479512    3022    1617    
0.211148    1330    679    
0.230212    1450    710    
0.159101    1002    505    
0.139977    882    444    
0.487853    3073    1571    
0.254851    1606    801    
0.152873    963    482    
0.244482    1541    822    
0.0985405    621    316    
0.2486    1566    792    
0.919981    5796    2872    
0.20169    1270    637    
0.105511    665    312    
0.578795    3646    1790    
0.190524    1201    605    
0.211232    1331    679    
0.953    6003    3010    
0.216332    1363    678    
0.288271    1816    907    
0.249711    1573    839    
0.129256    814    406    
0.733036    4618    2427    
0.12179    767    394    
0.147106    927    486    
0.249965    1575    835    
0.372286    2345    1155    
0.10991    692    326    
0.213965    1348    723    
0.169949    1071    536    
0.123473    778    407    
0.0989776    623    342    
0.136022    857    452    
0.3512    2212    1176    
0.159565    1005    516    
0.134536    848    411    
0.263028    1657    828    
0.167523    1055    539    
0.160642    1012    493    
0.636347    4009    1986    
0.215436    1357    740    
0.0434949    274    130    
0.547253    3448    1694    
0.134957    850    439    
0.23049    1452    734    
0.168103    1059    526    
0.167013    1052    549    
0.142902    900    479    
0.105958    667    343    
0.239465    1508    738    
0.0727092    458    225    
0.166904    1051    514    
0.0315384    199    96    
0.142335    896    456    
0.0856266    539    261    
0.215014    1354    639    
0.550174    3466    1750    
0.138672    872    436    
0.253968    1600    803    
0.134719    849    427    
0.217892    1372    664    
0.118129    744    391    
0.490311    3089    1476    
0.333667    2102    1078    
1.04943    6611    3347    
1.2996    8187    4155    
0.333607    2101    1077    
1.04645    6593    3334    
0.211739    1334    679    
0.987957    6224    3210    
0.0683672    431    215    
0.160308    1010    506    
0.0359256    226    119    
0.281191    1771    870    
0.239858    1511    781    
0.166833    1051    528    
0.0917725    578    278    
0.624486    3933    2015    
0.100858    635    326    
0.195557    1232    622    
0.309378    1949    982    
0.154927    976    491    
0.373422    2353    1217    
0.155002    976    489    
0.0706041    445    236    
0.263002    1656    808    
0.155907    982    490    
0.170766    1076    532    
0.699072    4404    2186    
0.953    6003    3035    
0.11554    728    380    
0.0942777    594    316    
0.217764    1372    705    
0.102277    644    328    
0.373221    2351    1203    
0.141589    892    436    
0.603296    3800    2090    
0.621241    3914    2005    
0.213068    1342    673    
0.835914    5267    2697    
0.035289    222    98    
0.953    6004    2950    
0.455877    2872    1410    
0.533356    3360    1730    
0.719862    4535    2278    
0.193901    1221    623    
0.211281    1331    688    
0.669075    4215    2113    
0.390751    2461    1193    
0.208139    1311    652    
0.0916779    577    287    
0.158831    1000    473    
0.953    6004    2958    
0.343333    2163    1058    
0.13716    864    429    
0.441822    2783    1360    
0.204783    1290    652    
0.152442    960    507    
0.234956    1480    791    
0.345268    2176    1074    
0.120078    756    371    
0.124578    784    379    
0.0749138    472    245    
0.651449    4104    2176    
0.107357    676    341    
0.108676    684    357    
0.143442    904    449    
0.21604    1361    675    
0.14026    883    470    
0.215315    1356    660    
0.14695    926    467    
0.159504    1005    530    
0.216991    1367    664    
0.20764    1308    655    
0.216891    1366    706    
0.227817    1435    762    
0.0361357    228    110    
0.12177    767    387    
0.152762    962    518    
0.953    6004    3029    
0.105005    661    350    
0.221099    1393    741    
0.129341    814    405    
0.215222    1356    669    
0.0723643    456    232    
0.0933422    588    317    
0.145491    917    460    
0.209981    1323    667    
0.211612    1333    678    
0.153752    968    514    
0.124799    786    390    
0.0491599    310    167    
0.201693    1270    651    
0.167224    1054    530    
0.161844    1020    488    
0.206224    1299    632    
0.640072    4033    2006    
0.0921898    581    306    
0.342016    2154    1126    
0.318307    2006    1044    
0.51413    3239    1621    
0.11526    726    373    
0.0474545    281    155    
0.414288    2610    1332    
0.215999    1361    700    
0.0955172    602    286    
0.206935    1303    704    
0.175887    1108    610    
0.120616    760    363    
0.145564    917    476    
0.10342    651    343    
0.129426    815    413    
0.953    6003    3019    
0.492212    3101    1526    
0.221181    1394    701    
0.191862    1209    602    
0.157475    992    522    
0.189329    1193    619    
0.152133    959    487    
0.363288    2288    1207    
0.178366    1124    546    
0.165008    1039    523    
0.167215    1054    514    
0.241463    1521    750    
0.0459828    290    144    
0.159642    1006    522    
0.125442    790    400    
0.123288    776    418    
0.10427    657    318    
0.167998    1058    567    
0.134292    846    440    
0.263019    1657    825    
0.160901    1014    538    
0.0347138    219    101    
0.204664    1289    622    
0.243671    1536    804    
0.158383    998    486    
0.488122    3076    1627    
0.230974    1455    732    
0.202796    1278    656    
0.220066    1386    669    
0.103709    653    317    
0.0823793    519    273    
0.530609    3343    1689    
0.204171    1286    648    
0.203686    1283    653    
0.0874798    551    271    
0.131963    831    423    
0.215971    1361    683    
0.235355    1483    736    
0.144209    912    453    
0.212706    1340    670    
0.170887    1077    510    
0.208751    1315    653    
0.130959    823    405    
0.0962214    606    286    
0.11039    682    312    
0.13959    879    414    
0.189836    1196    595    
0.0435116    274    138    
0.953    6004    2955    
0.214419    1351    667    
0.455348    2869    1491    
0.157689    993    527    
0.160612    1012    508    
0.210692    1327    657    
0.101374    638    322    
0.134906    850    463    
0.211571    1333    708    
0.131257    827    391    
0.08294    523    250    
0.196138    1235    657    
0.168013    1058    524    
0.070331    443    222    
0.146481    923    445    
0.0925196    583    287    
0.141405    891    460    
0.0310617    196    96    
0.331552    2089    1120    
0.215795    1359    703    
0.179747    1132    541    
0.1837    1157    616    
0.113688    716    357    
0.171571    1081    567    
0.124214    782    372    
0.143446    903    439    
0.0551222    347    158    
0.512261    3227    1667    
0.12876    811    444    
0.822106    5179    2607    
0.0820836    517    251    
0.508698    3205    1624    
0.106309    670    327    
0.141113    889    437    
0.265106    1670    862    
0.134212    859    439    
0.141614    892    451    
0.318723    2008    1014    
0.352867    2223    1106    
0.20007    1260    664    
0.164654    1028    507    
0.137685    867    448    
0.158283    998    507    
0.0720187    454    230    
0.0511707    322    169    
0.2606    1642    817    
0.444156    2798    1415    
0.764878    4819    2451    
0.81637    5143    2592    
0.462769    2916    1452    
0.235379    1483    781    
0.164015    1034    495    
0.0961394    605    323    
0.112029    706    368    
0.203944    1285    648    
0.0366351    231    117    
0.213858    1347    676    
0.09447    595    321    
0.184654    1163    572    
0.462168    2911    1436    
0.1791    1126    556    
0.103947    655    317    
0.216029    1361    664    
0.101355    638    326    
0.148656    937    473    
0.0508634    320    167    
0.0495262    312    149    
0.116036    731    403    
0.221317    1394    701    
0.210368    1325    671    
0.21919    1381    706    
0.439431    2768    1370    
0.358379    2261    1103    
0.102644    646    337    
0.0324081    204    110    
0.214587    1352    666    
0.107873    679    367    
0.160617    1012    525    
0.18707    1178    593    
0.316982    1997    1033    
0.305808    1927    975    
0.204216    1287    675    
0.156119    984    493    
0.196958    1241    640    
0.598733    3772    1940    
0.13933    878    454    
0.122349    771    387    
0.181781    1145    583    
0.209863    1322    679    
0.108011    673    327    
0.559843    3527    1797    
0.0967963    610    295    
0.820094    5167    2574    
0.585713    3690    1882    
0.352641    2222    1113    
0.187752    1183    575    
0.200142    1261    630    
0.160926    1014    532    
0.217836    1372    711    
0.176463    1112    549    
0.150044    945    440    
0.202697    1277    650    
0.270066    1702    858    
0.048189    304    152    
0.133517    841    434    
0.0869063    547    258    
0.227949    1436    725    
0.1292    814    421    
0.220801    1391    725    
0.457208    2880    1419    
0.303312    1911    957    
0.0726443    458    254    
0.150168    946    511    
0.216583    1364    679    
0.161038    1014    502    
0.440971    2779    1421    
0.784233    4939    2437    
0.238591    1503    764    
0.583167    3674    1824    
0.15587    982    495    
0.273925    1726    841    
0.201823    1271    648    
0.123565    778    371    
0.176768    1114    545    
0.112778    711    372    
0.216984    1367    697    
0.220867    1391    709    
0.044974    283    137    
0.234305    1476    725    
0.0970348    611    325    
0.827297    5212    2646    
0.225059    1418    707    
0.121565    766    372    
0.125994    793    389    
0.204323    1288    628    
0.229606    1446    720    
0.315645    1989    985    
0.661821    4171    2106    
1.674    10546    5278    
1.05654    6656    3373    
0.173527    1093    591    
0.212191    1337    686    
0.210762    1328    671    
0.114355    720    342    
0.150372    947    462    
0.0934881    589    290    
0.18979    1196    631    
0.311579    1963    989    
0.138642    873    455    
0.146776    924    469    
0.409884    2582    1255    
0.215294    1357    696    
0.211019    1329    676    
0.288886    1820    940    
0.216112    1361    694    
0.222127    1399    729    
0.555075    3497    1750    
0.472891    2980    1518    
0.152076    958    463    
0.78082    4919    2379    
0.555829    3501    1745    
0.114029    718    358    
0.0993737    626    328    
0.181031    1140    578    
0.444403    2800    1398    
0.336121    2118    1055    
0.195062    1229    615    
0.230468    1452    755    
0.17256    1087    539    
0.123148    776    384    
0.119205    751    361    
0.504981    3181    1571    
0.210126    1324    671    
0.0530459    334    177    
0.220502    1389    710    
0.183141    1154    623    
0.0927773    585    303    
0.106941    674    343    
0.146019    920    475    
0.117513    740    364    
0.0471771    294    165    
0.0917686    578    290    
0.558183    3517    1811    
0.0545671    344    172    
0.124474    784    372    
0.112191    707    353    
0.900817    5675    2849    
0.221689    1396    722    
0.0877256    552    268    
0.404529    2549    1305    
0.953    6003    3075    
0.286542    1805    926    
0.953    6004    3091    
0.191292    1205    613    
0.156431    985    534    
0.101719    641    330    
0.19751    1244    614    
0.134921    850    405    
0.190477    1200    577    
0.180131    1135    573    
0.270835    1707    911    
0.624697    3936    2009    
0.624016    3931    1960    
0.152138    959    492    
0.187577    1182    611    
0.898206    5659    2773    
0.050153    316    171    
0.148331    934    473    
0.200631    1264    634    
0.0768843    483    245    
0.118961    750    374    
0.221508    1395    703    
0.248165    1563    804    
0.222817    1403    689    
0.744442    4690    2464    
0.146292    922    448    
0.12258    772    404    
0.159129    1002    540    
0.203115    1279    634    
0.291054    1833    901    
0.561019    3534    1780    
0.111366    702    358    
0.158742    1000    509    
0.165265    1041    530    
0.229012    1443    701    
0.30015    1891    967    
0.179943    1134    601    
0.271658    1711    838    
0.0502303    316    177    
0.139152    877    451    
0.0814386    513    269    
0.175431    1105    554    
0.221199    1393    714    
0.569934    3591    1809    
0.57104    3597    1787    
0.256146    1613    837    
0.793949    5002    2507    
0.142804    899    442    
0.214754    1353    683    
0.238724    1505    778    
0.650228    4095    2074    
0.338278    2131    1036    
0.218093    1374    690    
0.126217    795    412    
0.541289    3410    1751    
0.201554    1270    657    
0.132115    832    411    
0.423012    2665    1305    
0.165691    1044    516    
0.417555    2631    1278    
0.285119    1796    921    
0.182417    1149    636    
0.170847    1076    548    
0.231427    1458    730    
0.847762    5340    2655    
0.163295    1029    530    
0.222682    1402    701    
0.404634    2549    1293    
0.953    6003    2952    
0.144566    911    462    
0.0726959    458    241    
0.134893    850    444    
0.210449    1326    662    
0.202652    1276    622    
0.129088    810    422    
0.0961689    606    313    
0.135273    852    451    
0.0385962    243    135    
0.068997    435    214    
0.187081    1178    585    
0.211083    1329    707    
0.217107    1368    677    
0.182239    1148    584    
0.830392    5232    2660    
0.191007    1203    620    
0.192597    1214    662    
0.19057    1201    626    
0.182149    1147    614    
0.218439    1376    698    
0.185969    1172    602    
0.046781    295    163    
0.5462    3441    1729    
0.0398344    251    121    
0.228684    1441    770    
0.166996    1052    508    
0.253267    1595    795    
0.453646    2858    1455    
0.0759696    479    235    
0.139638    879    440    
0.611536    3853    1974    
0.953    6004    3010    
0.155449    979    449    
0.194189    1224    651    
0.131164    826    396    
0.482162    3037    1582    
0.22379    1410    695    
0.210894    1328    690    
0.172293    1085    526    
0.137138    864    438    
0.218791    1378    683    
0.0851513    536    289    
0.103605    652    328    
0.207037    1304    651    
0.299019    1884    938    
0.219531    1383    740    
0.130942    825    429    
0.20465    1289    630    
0.152863    963    516    
0.115964    730    356    
0.096888    610    294    
0.207791    1309    638    
0.170839    1076    570    
0.142001    895    446    
0.225721    1422    680    
0.0605777    382    190    
0.0624252    393    194    
0.173152    1091    510    
0.194437    1225    607    
0.162044    1021    507    
0.207202    1305    643    
0.211179    1330    655    
0.130618    823    430    
0.159377    1004    492    
0.336809    2122    1029    
0.665095    4190    2076    
0.062397    393    202    
0.110284    695    349    
0.0915317    577    291    
0.0582582    367    202    
0.106613    671    336    
0.190109    1197    597    
0.156512    986    490    
0.0954336    601    323    
0.442368    2787    1438    
0.0315976    199    121    
0.69094    4353    2180    
0.116066    731    371    
0.191264    1205    606    
0.101999    642    312    
0.242269    1526    769    
0.652851    4112    2121    
0.178433    1124    608    
0.0987449    621    297    
0.217859    1373    664    
0.0637458    407    213    
0.253911    1600    829    
0.216042    1361    701    
0.52266    3293    1653    
0.425897    2683    1396    
0.112265    707    363    
0.239486    1509    750    
0.592609    3733    1867    
0.205358    1293    634    
0.188081    1185    598    
0.18003    1136    616    
0.465952    2935    1511    
0.123908    781    368    
0.11679    736    389    
0.229518    1446    735    
0.552913    3483    1767    
1.06615    6717    3436    
0.228475    1440    733    
0.130074    820    391    
0.0322991    204    117    
0.172904    1089    544    
0.0681436    429    215    
0.174855    1101    532    
0.169863    1070    529    
0.030268    191    95    
0.947049    5966    2928    
0.125112    788    400    
0.123861    780    401    
0.12763    804    401    
0.116573    734    396    
0.158399    998    538    
0.133927    843    437    
0.656749    4137    2089    
0.148429    935    457    
0.173195    1091    554    
0.195795    1234    632    
0.202853    1278    639    
0.115103    725    380    
0.151489    954    455    
0.206739    1302    675    
0.229463    1446    712    
0.176955    1115    584    
0.315064    1985    977    
0.194953    1228    593    
0.20465    1289    637    
0.202552    1276    653    
0.217159    1368    676    
0.0615207    387    196    
0.953    6004    2956    
0.0767894    484    269    
0.195484    1231    617    
0.220626    1390    686    
0.271963    1713    873    
0.135594    854    409    
0.277258    1747    900    
0.207413    1306    635    
0.181644    1144    579    
0.169581    1068    530    
0.180908    1140    574    
0.237674    1497    757    
0.161279    1016    486    
0.114052    719    371    
0.0647751    408    192    
0.727798    4585    2259    
0.181406    1143    575    
0.683524    4307    2154    
0.117818    742    374    
0.206935    1303    645    
0.138147    870    421    
0.047558    299    136    
0.0960215    605    291    
0.469658    2958    1503    
0.166363    1048    535    
0.107729    679    349    
0.153574    967    470    
0.267742    1687    867    
0.457603    2883    1463    
0.371331    2339    1176    
0.164631    1037    521    
0.326097    2054    1047    
0.0710261    447    222    
0.227191    1431    725    
0.169582    1068    533    
0.223786    1410    684    
0.637422    4016    2117    
0.184521    1163    595    
0.185213    1167    564    
0.116796    736    361    
0.135587    854    412    
0.0844434    532    286    
0.0734545    463    247    
0.25414    1601    853    
0.197336    1243    605    
0.11226    707    364    
0.14254    898    468    
0.11369    716    376    
0.189869    1196    584    
0.12906    813    428    
0.177284    1117    547    
0.268226    1690    896    
0.396617    2499    1184    
0.157718    993    484    
0.213606    1337    674    
0.701428    4419    2154    
0.215129    1356    692    
0.158995    1001    513    
0.131754    830    454    
0.0733027    462    240    
0.346374    2182    1101    
0.169869    1070    542    
0.0374145    236    110    
0.513597    3234    1563    
0.209647    1320    664    
0.152041    958    506    
0.116428    733    369    
0.480557    3027    1505    
0.120471    759    397    
0.0981092    618    329    
0.305945    1927    950    
0.224798    1416    710    
1.09816    6918    3474    
0.160031    1008    498    
0.194626    1226    616    
0.241817    1523    769    
0.978587    6165    3101    
0.129517    816    431    
1.674    10545    5255    
0.26656    1679    842    
0.204129    1286    651    
0.182788    1152    600    
0.243243    1533    778    
0.409224    2579    1332    
0.0411173    259    128    
0.11071    697    355    
0.116898    736    394    
0.321148    2024    1037    
0.120598    760    370    
0.193707    1220    564    
0.189166    1192    581    
0.199231    1255    616    
0.466906    2941    1464    
0.403841    2544    1289    
0.56734    3574    1813    
0.107185    676    347    
0.187128    1179    597    
0.213816    1347    703    
0.621739    3917    1979    
0.405538    2555    1301    
0.630587    3973    2006    
0.0689148    434    206    
0.421668    2657    1336    
0.240886    1517    761    
0.198313    1249    648    
0.546828    3445    1761    
0.158674    1000    482    
0.0963521    604    273    
0.179648    1132    590    
0.206345    1300    654    
0.13108    826    416    
0.174759    1101    560    
0.0808089    509    253    
0.0941534    593    289    
0.216296    1362    724    
0.143816    906    469    
